,Year,Engine,Seating,Price
10738,2007,660.0,4.0,1410000.0
10739,2008,660.0,4.0,1350000.0
10740,2018,1300.0,5.0,3479999.9999999995
10742,2012,1000.0,4.0,1100000.0
10744,2018,796.0,4.0,1240000.0
10745,2015,1000.0,5.0,1300000.0
10746,2021,1800.0,5.0,5200000.0
10747,2010,1500.0,5.0,2590000.0
10748,2018,1800.0,5.0,4470000.0
10751,2013,1800.0,5.0,3150000.0
10753,2022,1200.0,5.0,3350000.0
10755,2004,1000.0,5.0,765000.0
10756,2011,1000.0,5.0,2200000.0
10757,2002,2500.0,5.0,3400000.0
10758,2022,660.0,4.0,2425000.0
10759,2004,1100.0,5.0,620000.0
10760,2017,660.0,5.0,2600000.0
10761,2007,1600.0,8.0,1580000.0
10762,1992,1300.0,5.0,480000.0
10763,2021,2400.0,7.0,8700000.0
10764,2004,800.0,5.0,565000.0
10766,2002,2600.0,5.0,1750000.0
10767,2005,1600.0,6.0,1330000.0
10768,1995,3000.0,7.0,4000000.0
10769,2018,1000.0,5.0,2350000.0
10771,2003,800.0,4.0,640000.0
10772,2007,1500.0,8.0,2220000.0
10773,1991,2800.0,7.0,2975000.0
10775,2019,1000.0,5.0,3675000.0
10776,1991,3000.0,7.0,2350000.0
10777,2018,1500.0,5.0,5525000.0
10778,2014,1500.0,5.0,4150000.0
10779,2009,1800.0,5.0,1870000.0
10780,2017,1800.0,5.0,3685000.0
10781,1993,660.0,4.0,400000.0
10783,1988,1300.0,5.0,580000.0
10784,2018,1000.0,5.0,4250000.0
10785,2007,800.0,4.0,530000.0
10787,2017,1800.0,5.0,8100000.0
10788,2003,1600.0,6.0,1265000.0
10789,1983,1500.0,5.0,590000.0
10791,2004,2000.0,5.0,3000000.0
10792,1993,1500.0,5.0,300000.0
10793,2009,2000.0,5.0,4500000.0
10794,2018,1000.0,5.0,1960000.0000000002
10795,2021,1500.0,7.0,5600000.0
10796,2015,2700.0,7.0,8000000.0
10797,2021,2400.0,7.0,7850000.0
10798,2006,1000.0,5.0,1800000.0
10800,2018,1600.0,5.0,3690000.0
10801,2005,1500.0,5.0,1390000.0
10803,1988,1600.0,5.0,600000.0
10804,2016,1000.0,5.0,2500000.0
10806,2009,660.0,5.0,1100000.0
10807,2019,1500.0,7.0,3960000.0
10808,1990,1300.0,5.0,700000.0
10809,2017,1000.0,5.0,1695000.0
10810,2018,796.0,4.0,1100000.0
10811,2009,800.0,5.0,900000.0
10812,2002,2000.0,5.0,1400000.0
10815,2011,2000.0,5.0,8500000.0
10816,2018,1300.0,5.0,3045000.0
10817,2002,1300.0,5.0,1150000.0
10818,2006,2400.0,5.0,2675000.0
10819,2012,660.0,4.0,1575000.0
10820,1997,2000.0,5.0,1250000.0
10821,2014,800.0,5.0,1050000.0
10822,1994,3000.0,7.0,2300000.0
10823,2006,2400.0,4.0,2600000.0
10824,1997,1100.0,4.0,800000.0
10825,2007,10000.0,5.0,730000.0
10826,2016,796.0,4.0,994999.9999999999
10827,2020,660.0,4.0,1930000.0
10828,2018,796.0,4.0,1380000.0
10829,2018,1600.0,5.0,3975000.0
10831,2010,800.0,4.0,785000.0
10832,2005,1600.0,5.0,1125000.0
10833,1996,1500.0,5.0,900000.0
10834,2019,1300.0,5.0,2975000.0
10835,2012,800.0,4.0,620000.0
10836,2018,1800.0,5.0,4375000.0
10837,2018,1000.0,5.0,3250000.0
10839,2016,660.0,4.0,2450000.0
10842,2022,1500.0,7.0,5200000.0
10845,1999,1500.0,5.0,1095000.0
10846,2021,1000.0,5.0,2750000.0
10847,2006,1000.0,5.0,790000.0
10848,2001,1000.0,5.0,610000.0
10849,2021,1800.0,5.0,5600000.0
10850,2007,1000.0,5.0,844999.9999999999
10851,1998,1300.0,5.0,700000.0
10853,2013,660.0,4.0,1400000.0
10854,2009,1300.0,5.0,2800000.0
10855,2006,1600.0,6.0,1350000.0
10856,1998,2200.0,5.0,1350000.0
10857,2019,1600.0,5.0,3750000.0
10859,1989,2500.0,7.0,1500000.0
10860,2014,1500.0,5.0,3340000.0
10861,2010,1800.0,5.0,3200000.0
10862,2004,800.0,4.0,515000.00000000006
10863,2008,1800.0,5.0,4000000.0
10864,2006,1300.0,5.0,2500000.0
10865,2008,1500.0,5.0,3450000.0
10866,2010,800.0,5.0,1100000.0
10867,2022,660.0,4.0,2795000.0
10870,2022,1500.0,5.0,6898999.999999999
10871,2018,1800.0,5.0,4165000.0
10873,2022,1500.0,5.0,6898999.999999999
10874,2010,660.0,4.0,1100000.0
10875,1989,4400.0,7.0,2500000.0
10876,2019,1300.0,5.0,3379999.9999999995
10877,2015,1000.0,2.0,580000.0
10878,2010,800.0,4.0,625000.0
10880,2013,1300.0,5.0,1250000.0
10881,2022,1000.0,8.0,2325000.0
10882,2012,1000.0,4.0,790000.0
10883,2004,4400.0,6.0,3750000.0
10884,2022,1400.0,5.0,5250000.0
10887,2014,1500.0,5.0,3250000.0
10888,2014,660.0,5.0,2075000.0
10890,2007,800.0,4.0,715000.0
10891,2017,1600.0,5.0,3950000.0
10893,2011,1300.0,5.0,2120000.0
10895,2018,660.0,5.0,2780000.0
10896,2015,1800.0,5.0,3200000.0
10898,2017,1500.0,5.0,5800000.0
10899,2014,1000.0,5.0,1580000.0
10900,1997,1600.0,6.0,819999.9999999999
10901,2005,800.0,4.0,500000.0
10902,2021,1300.0,5.0,3400000.0
10903,2021,1800.0,5.0,6000000.0
10904,2022,1300.0,5.0,3725000.0
10905,2012,1800.0,5.0,3600000.0
10908,2001,1600.0,6.0,1160000.0
10909,2022,1500.0,5.0,4179999.9999999995
10911,2009,1300.0,5.0,1535000.0
10917,2010,800.0,2.0,950000.0
10918,2022,2000.0,5.0,7350000.0
10919,1996,1600.0,5.0,1100000.0
10920,2008,1000.0,4.0,830000.0000000001
10921,2015,1800.0,5.0,2950000.0
10922,2002,1600.0,6.0,1400000.0
10923,1989,2800.0,7.0,1600000.0
10924,2011,1600.0,5.0,2325000.0
10925,2017,1500.0,5.0,4300000.0
10926,2015,660.0,4.0,1620000.0
10927,2006,1500.0,5.0,1850000.0
10929,2006,1000.0,5.0,675000.0
10931,2014,1800.0,5.0,4100000.0
10932,2020,1500.0,5.0,2800000.0
10933,2004,2000.0,5.0,1500000.0
10936,1994,1300.0,5.0,450000.0
10937,2014,1500.0,5.0,3100000.0
10938,2014,660.0,5.0,2050000.0
10939,2014,1800.0,5.0,2975000.0
10940,2007,1800.0,5.0,3175000.0
10941,1994,1500.0,5.0,1700000.0
10942,2005,1600.0,6.0,1600000.0
10946,2014,1800.0,5.0,2980000.0
10947,1995,1000.0,5.0,350000.0
10949,2007,1000.0,5.0,1750000.0
10951,2018,1500.0,5.0,6500000.0
10953,1997,3400.0,7.0,5400000.0
10954,2016,1300.0,5.0,2150000.0
10955,2021,1000.0,5.0,3875000.0
10956,2013,660.0,5.0,2025000.0
10957,2005,1600.0,6.0,1425000.0
10958,2006,1000.0,5.0,1500000.0
10959,2003,1600.0,6.0,1450000.0
10960,2006,1600.0,6.0,1800000.0
10961,2020,1500.0,5.0,3695000.0000000005
10962,2018,660.0,5.0,2600000.0
10963,2000,1300.0,5.0,795000.0
10964,2014,1600.0,5.0,2900000.0
10966,2014,660.0,5.0,1830000.0
10967,2017,1300.0,5.0,2710000.0
10968,2005,800.0,4.0,670000.0
10969,2021,1500.0,5.0,3490000.0
10971,2007,1300.0,4.0,930000.0000000001
10973,2009,1800.0,5.0,2325000.0
10974,2019,1500.0,5.0,6680000.0
10975,2022,660.0,4.0,2675000.0
10978,2006,1000.0,5.0,640000.0
10981,1974,1800.0,5.0,480000.0
10985,2022,1500.0,5.0,4020000.0000000005
10986,2016,1500.0,5.0,3975000.0
10987,2005,1000.0,5.0,645000.0
10988,2016,1800.0,5.0,6700000.0
10989,2006,1300.0,5.0,1725000.0
10990,2005,1300.0,5.0,950000.0
10991,2009,1000.0,4.0,1140000.0
10993,2003,3400.0,7.0,8250000.0
10994,2017,1000.0,5.0,2300000.0
10995,2009,1000.0,4.0,900000.0
10996,2002,1000.0,5.0,625000.0
10997,2019,660.0,5.0,3000000.0
10998,2007,1800.0,5.0,1650000.0
11000,2009,1300.0,5.0,1670000.0
11001,2010,1800.0,5.0,3500000.0
11003,2018,1198.0,5.0,4700000.0
11006,2014,1500.0,5.0,2850000.0
11007,2020,1300.0,5.0,3125000.0
11008,2018,796.0,4.0,1120000.0
11009,1998,3000.0,7.0,3900000.0
11010,1990,1000.0,5.0,550000.0
11012,2009,1300.0,5.0,1714999.9999999998
11013,2017,660.0,4.0,2475000.0
11014,2018,1800.0,5.0,4500000.0
11015,2021,1000.0,5.0,2960000.0
11016,2016,800.0,5.0,1450000.0
11017,1980,3000.0,5.0,2200000.0
11018,2013,1300.0,5.0,2089999.9999999998
11020,2000,1600.0,5.0,1475000.0
11024,2004,1000.0,5.0,950000.0
11025,2008,1800.0,7.0,2900000.0
11026,2015,1500.0,5.0,4100000.0
11027,2008,1000.0,5.0,1900000.0
11029,1984,1500.0,5.0,380000.0
11030,2014,1500.0,5.0,2920000.0
11031,2003,1600.0,6.0,1050000.0
11032,2014,1300.0,5.0,2435000.0
11033,2017,1300.0,5.0,2830000.0
11034,2021,1000.0,5.0,2970000.0
11035,2006,1800.0,5.0,2035000.0000000002
11036,1986,1000.0,4.0,299000.0
11037,1993,2400.0,5.0,1455000.0
11038,2001,2000.0,5.0,1050000.0
11039,2021,2000.0,5.0,6900000.0
11042,2011,1800.0,5.0,3500000.0
11043,2006,800.0,4.0,600000.0
11044,2007,1300.0,5.0,1590000.0
11046,2007,800.0,4.0,630000.0
11047,1999,3000.0,5.0,2255000.0
11048,1997,1300.0,5.0,525000.0
11049,2003,1300.0,7.0,1175000.0
11051,2014,1800.0,5.0,3900000.0
11052,2015,660.0,4.0,2295000.0
11054,1994,1800.0,5.0,1600000.0
11055,2014,1800.0,5.0,2875000.0
11056,2021,1000.0,5.0,3190000.0
11057,2021,1600.0,5.0,5300000.0
11059,2014,2500.0,5.0,4200000.0
11064,2021,1800.0,5.0,5325000.0
11065,2021,1500.0,5.0,3600000.0
11066,2003,2000.0,5.0,2150000.0
11067,2013,660.0,4.0,1775000.0
11068,2022,1500.0,5.0,7000000.0
11069,2010,1800.0,5.0,1875000.0
11070,2005,1000.0,5.0,700000.0
11071,2005,1600.0,6.0,950000.0
11072,1982,1500.0,5.0,220000.00000000003
11074,2013,660.0,4.0,2400000.0
11075,2017,796.0,4.0,1090000.0
11076,2011,1800.0,5.0,1900000.0
11077,1987,1700.0,4.0,475000.0
11078,2016,796.0,4.0,1019999.9999999999
11079,1999,1500.0,5.0,800000.0
11080,2022,1500.0,7.0,4700000.0
11081,2010,1800.0,5.0,1675000.0
11082,1993,1500.0,5.0,520000.0
11083,2002,3400.0,7.0,9000000.0
11085,2002,1300.0,5.0,800000.0
11086,2001,1300.0,5.0,1050000.0
11087,1990,800.0,4.0,340000.0
11090,2016,1500.0,5.0,2470000.0
11091,2001,3150.0,5.0,2600000.0
11092,2006,1700.0,5.0,1100000.0
11093,2018,1300.0,5.0,1480000.0
11094,2019,1500.0,5.0,6800000.0
11095,1999,1600.0,6.0,1225000.0
11096,2021,1300.0,5.0,3720000.0000000005
11097,2015,1000.0,5.0,1685000.0000000002
11098,2002,800.0,4.0,465000.00000000006
11099,2019,800.0,5.0,1440000.0
11100,1994,1300.0,5.0,950000.0
11101,2006,660.0,4.0,1260000.0
11102,2021,2800.0,5.0,8670000.0
11103,2017,660.0,5.0,2500000.0
11104,1997,660.0,4.0,695000.0
11106,1998,800.0,4.0,470000.0
11107,1995,4000.0,5.0,3500000.0
11109,2012,1300.0,5.0,1980000.0
11110,2021,660.0,4.0,1985000.0000000002
11111,2001,1300.0,5.0,1100000.0
11112,1985,4000.0,7.0,1580000.0
11113,2002,1500.0,5.0,1025000.0
11115,2003,1000.0,5.0,650000.0
11117,2012,660.0,4.0,1150000.0
11118,2015,1800.0,5.0,3210000.0
11119,2017,660.0,4.0,2430000.0
11121,2015,1600.0,5.0,3600000.0
11122,2015,1800.0,5.0,5650000.0
11123,2014,1500.0,5.0,3550000.0
11124,1995,1500.0,5.0,750000.0
11125,2011,1300.0,5.0,2045000.0
11126,2006,800.0,5.0,760000.0
11127,2004,1500.0,5.0,1650000.0
11128,1999,1900.0,5.0,1425000.0
11129,2003,3400.0,7.0,7900000.0
11130,2018,1500.0,7.0,3440000.0
11132,2012,800.0,4.0,850000.0
11133,1985,1000.0,4.0,229999.99999999997
11134,2016,1300.0,5.0,3450000.0
11135,2018,1300.0,5.0,2171000.0
11136,2019,1300.0,5.0,3700000.0
11137,1991,2400.0,7.0,3450000.0
11139,1996,1300.0,5.0,1150000.0
11140,2007,800.0,4.0,450000.0
11141,2011,1800.0,5.0,1750000.0
11142,2021,660.0,4.0,2039999.9999999998
11144,2004,800.0,4.0,630000.0
11145,2007,660.0,4.0,1250000.0
11147,2021,1000.0,5.0,2950000.0
11148,1989,1000.0,5.0,480000.0
11149,2015,1300.0,5.0,2950000.0
11150,2015,1500.0,5.0,3200000.0
11153,2013,1500.0,5.0,3590000.0
11154,2016,1300.0,5.0,2800000.0
11156,2020,1000.0,5.0,3979999.9999999995
11157,2012,1000.0,5.0,2490000.0
11160,2021,1500.0,5.0,9000000.0
11162,2006,2400.0,4.0,3900000.0
11163,1997,1800.0,5.0,1500000.0
11165,2014,1300.0,5.0,2485000.0
11167,2008,660.0,4.0,1400000.0
11168,2015,1000.0,5.0,1525000.0
11169,2015,1300.0,5.0,2550000.0
11171,2010,800.0,2.0,750000.0
11172,2016,796.0,4.0,1019999.9999999999
11173,2006,1500.0,5.0,2900000.0
11174,2011,800.0,4.0,530000.0
11175,2022,1500.0,5.0,3565000.0
11176,2015,1500.0,5.0,6500000.0
11177,2006,1300.0,4.0,890000.0
11179,2005,1500.0,5.0,1400000.0
11181,2004,2000.0,6.0,2550000.0
11182,2016,1800.0,5.0,4000000.0
11183,2021,800.0,5.0,1360000.0
11185,2008,2000.0,5.0,1685000.0000000002
11186,2015,800.0,4.0,930000.0000000001
11187,2008,1000.0,5.0,1000000.0
11189,1993,2400.0,7.0,1450000.0
11190,2012,1800.0,5.0,2350000.0
11191,2012,800.0,4.0,775000.0
11192,2010,1800.0,5.0,1600000.0
11193,1997,1300.0,5.0,550000.0
11196,2021,1600.0,5.0,5400000.0
11198,2019,1000.0,5.0,3600000.0
11199,2013,1300.0,5.0,2500000.0
11200,2016,1500.0,5.0,2670000.0
11201,2008,1800.0,5.0,2000000.0
11202,2002,1300.0,5.0,1250000.0
11203,2009,800.0,4.0,620000.0
11204,2021,1500.0,5.0,3629999.9999999995
11205,2006,1000.0,5.0,850000.0
11207,2017,660.0,5.0,2650000.0
11208,2018,796.0,4.0,1265000.0
11209,2009,1800.0,5.0,2250000.0
11210,2006,800.0,5.0,1300000.0
11211,2022,1600.0,5.0,4725000.0
11212,2005,800.0,4.0,550000.0
11214,2005,2000.0,5.0,1900000.0
11215,1988,800.0,2.0,400000.0
11216,2010,2000.0,5.0,7250000.0
11217,2021,1600.0,5.0,4950000.0
11218,2005,1500.0,5.0,2800000.0
11219,2021,1300.0,5.0,3450000.0
11221,1988,1000.0,4.0,980000.0000000001
11222,2018,1500.0,5.0,4550000.0
11223,1984,800.0,5.0,650000.0
11224,2013,1500.0,5.0,2470000.0
11226,2011,800.0,4.0,585000.0
11227,2018,1800.0,5.0,5400000.0
11228,2007,1300.0,7.0,1450000.0
11229,1996,1300.0,5.0,900000.0
11230,1996,2000.0,5.0,1455000.0
11231,2010,3000.0,5.0,4350000.0
11232,2006,1500.0,5.0,2500000.0
11233,1999,1300.0,5.0,700000.0
11234,2017,1300.0,5.0,3200000.0
11235,2020,1000.0,5.0,5250000.0
11236,2001,1500.0,5.0,1200000.0
11237,2017,1300.0,5.0,2820000.0
11238,2015,1000.0,5.0,2675000.0
11239,2021,800.0,5.0,1350000.0
11240,2020,1300.0,5.0,3800000.0
11241,2008,1300.0,7.0,1480000.0
11242,2013,796.0,4.0,890000.0
11243,2017,1000.0,5.0,1700000.0
11244,2007,800.0,5.0,650000.0
11245,2021,1800.0,5.0,5475000.0
11247,2021,1800.0,5.0,5425000.0
11248,2011,1300.0,5.0,1795000.0
11249,2014,1500.0,5.0,3200000.0
11250,2004,1000.0,5.0,750000.0
11251,2018,1500.0,7.0,4000000.0
11252,2005,1300.0,5.0,635000.0
11253,2014,1500.0,5.0,3399000.0
11255,2001,1323.0,5.0,380000.0
11257,2004,800.0,4.0,490000.00000000006
11258,2014,1500.0,5.0,3099000.0
11259,2005,1500.0,5.0,1650000.0
11260,1989,1300.0,5.0,470000.0
11261,2004,1300.0,5.0,2150000.0
11262,2020,660.0,4.0,2400000.0
11263,2007,1800.0,5.0,1900000.0
11264,2002,1600.0,5.0,1550000.0
11265,1997,2000.0,5.0,2250000.0
11268,2012,1800.0,5.0,3500000.0
11269,2007,660.0,4.0,1390000.0
11271,2019,1800.0,5.0,4500000.0
11272,2010,1800.0,5.0,3300000.0
11273,2017,1800.0,5.0,7200000.0
11275,2006,1300.0,7.0,1560000.0
11276,2015,660.0,4.0,2225000.0
11279,1993,3200.0,5.0,3450000.0
11280,2014,796.0,4.0,960000.0
11281,2008,1000.0,5.0,800000.0
11286,2018,1500.0,5.0,4650000.0
11289,2017,660.0,4.0,1380000.0
11290,2021,660.0,5.0,2880000.0
11291,2012,1500.0,5.0,2790000.0
11292,2010,800.0,4.0,625000.0
11293,2016,660.0,4.0,2250000.0
11295,2010,800.0,2.0,700000.0
11296,2005,1600.0,6.0,1200000.0
11297,2010,1300.0,5.0,1565000.0
11298,2003,1300.0,5.0,840000.0
11299,2014,1500.0,5.0,4525000.0
11300,2019,1000.0,5.0,4650000.0
11301,2018,1500.0,5.0,4750000.0
11302,1980,2000.0,5.0,550000.0
11303,2017,1800.0,5.0,7700000.0
11304,2009,1800.0,5.0,2250000.0
11305,2016,1300.0,5.0,2900000.0
11306,2016,1000.0,5.0,2700000.0
11308,2005,3000.0,5.0,3900000.0
11309,2018,1500.0,5.0,2880000.0
11312,2005,1600.0,6.0,1250000.0
11313,2014,1300.0,5.0,2900000.0
11314,2000,1500.0,5.0,885000.0
11315,2005,1300.0,7.0,1270000.0
11316,1997,1300.0,5.0,1250000.0
11317,2022,1000.0,5.0,3150000.0
11319,2013,1300.0,5.0,2195000.0
11320,2009,1300.0,5.0,2100000.0
11321,2009,1800.0,5.0,1685000.0000000002
11322,2005,1600.0,4.0,1040000.0
11323,2017,1500.0,5.0,6500000.0
11325,1992,1500.0,5.0,350000.0
11326,2011,660.0,4.0,1330000.0
11327,2020,4000.0,7.0,1995000.0
11328,2007,1500.0,5.0,3000000.0
11330,2005,1500.0,5.0,2190000.0
11331,2010,1000.0,5.0,1125000.0
11332,2018,1000.0,5.0,2250000.0
11334,1987,1300.0,5.0,850000.0
11337,2010,1000.0,5.0,989000.0
11338,2005,1000.0,4.0,760000.0
11339,2008,1000.0,5.0,969999.9999999999
11340,2020,800.0,5.0,1250000.0
11341,2013,1000.0,5.0,1430000.0
11343,2021,1000.0,8.0,1860000.0000000002
11344,1996,1500.0,5.0,790000.0
11345,2013,1800.0,5.0,3150000.0
11346,2006,1500.0,5.0,2550000.0
11347,2013,1800.0,5.0,3200000.0
11348,2003,800.0,4.0,556000.0
11349,2016,1500.0,5.0,3850000.0
11350,1997,1300.0,5.0,590000.0
11351,2022,1200.0,5.0,4050000.0
11353,2022,1000.0,5.0,3130000.0
11354,2021,1600.0,5.0,4500000.0
11355,2005,1300.0,7.0,1125000.0
11356,2002,800.0,5.0,700000.0
11357,2006,1300.0,5.0,2100000.0
11358,2008,800.0,2.0,585000.0
11359,2017,1500.0,5.0,5050000.0
11360,2016,800.0,5.0,1500000.0
11361,1976,2000.0,5.0,370000.0
11362,1987,1300.0,5.0,475000.0
11363,2005,800.0,4.0,505000.0
11364,2022,1500.0,5.0,6500000.0
11365,2008,660.0,4.0,1300000.0
11366,2007,2500.0,5.0,3600000.0
11367,2022,1500.0,5.0,6500000.0
11368,2018,3300.0,11.0,7500000.0
11370,2003,1600.0,6.0,1400000.0
11371,1999,1300.0,5.0,1225000.0
11372,2021,2800.0,5.0,9500000.0
11373,1991,2400.0,7.0,2700000.0
11376,2003,2000.0,5.0,1325000.0
11377,2013,660.0,5.0,1325000.0
11378,2007,1300.0,4.0,1040000.0
11379,2018,1800.0,5.0,4295000.0
11380,2011,660.0,4.0,1450000.0
11381,1986,1000.0,4.0,370000.0
11382,1999,800.0,4.0,500000.0
11383,1990,3000.0,7.0,2650000.0
11384,2005,800.0,4.0,450000.0
11385,2022,1300.0,5.0,3729999.9999999995
11386,2006,1000.0,5.0,1460000.0
11388,2001,4700.0,7.0,7800000.0
11389,2020,1000.0,5.0,4100000.0
11391,2016,1500.0,5.0,3790000.0
11392,2021,1500.0,5.0,5850000.0
11393,2005,1600.0,5.0,1050000.0
11394,2014,1800.0,5.0,4800000.0
11395,2019,1500.0,7.0,4500000.0
11399,2021,1500.0,7.0,5080000.0
11400,2022,1500.0,5.0,5890000.0
11401,2021,1000.0,5.0,2695000.0
11402,2008,1000.0,4.0,680000.0
11403,2005,1000.0,5.0,565000.0
11404,2006,1300.0,5.0,1240000.0
11405,2014,1500.0,5.0,3800000.0
11407,2014,1500.0,5.0,3125000.0
11411,2014,1500.0,7.0,2250000.0
11412,2008,1000.0,4.0,765000.0
11414,2003,3000.0,6.0,3095000.0
11415,2022,1500.0,5.0,6099000.0
11417,2021,1300.0,5.0,3800000.0
11418,2005,2500.0,5.0,3275000.0
11419,2010,1000.0,5.0,1750000.0
11421,2020,1000.0,5.0,2900000.0
11422,1973,2000.0,5.0,550000.0
11423,2008,1000.0,5.0,1019999.9999999999
11424,2018,1300.0,5.0,2850000.0
11426,1995,1500.0,5.0,590000.0
11427,2019,1300.0,5.0,3300000.0
11428,2014,796.0,4.0,1049000.0
11429,2013,800.0,5.0,819999.9999999999
11430,1997,1500.0,5.0,1100000.0
11431,2011,800.0,2.0,600000.0
11432,2010,1800.0,5.0,1675000.0
11434,2014,660.0,4.0,1980000.0
11435,2022,800.0,5.0,1525000.0
11436,2008,1800.0,5.0,1800000.0
11437,2007,1000.0,5.0,750000.0
11438,2001,1600.0,5.0,850000.0
11440,2019,1300.0,5.0,4300000.0
11441,2001,2000.0,5.0,1335000.0
11442,2007,3000.0,7.0,3250000.0
11443,2011,660.0,4.0,1350000.0
11444,2013,1300.0,5.0,1350000.0
11445,2003,2000.0,5.0,1475000.0
11446,2007,1000.0,5.0,900000.0
11447,2020,1800.0,5.0,4850000.0
11448,2016,1000.0,5.0,1650000.0
11451,2007,800.0,4.0,630000.0
11452,2005,1600.0,5.0,1600000.0
11453,2021,1600.0,5.0,4690000.0
11454,2015,1500.0,5.0,3985000.0
11455,2013,1000.0,5.0,1090000.0
11456,2009,1000.0,4.0,919999.9999999999
11457,2006,1000.0,5.0,810000.0
11458,2006,1000.0,5.0,620000.0
11459,2006,2600.0,5.0,1850000.0
11460,2012,800.0,5.0,1025000.0
11461,2021,2000.0,5.0,6400000.0
11463,2021,1500.0,7.0,4700000.0
11464,2020,2000.0,5.0,6300000.0
11465,2022,1800.0,5.0,6300000.0
11466,2020,1800.0,5.0,4750000.0
11467,2006,1300.0,7.0,1430000.0
11468,2013,1300.0,5.0,2099000.0
11469,2022,1600.0,6.0,8900000.0
11470,2006,800.0,5.0,670000.0
11471,2012,2500.0,5.0,6600000.0
11472,2007,1600.0,5.0,1350000.0
11473,2013,1300.0,5.0,2200000.0
11475,2022,1500.0,5.0,6950000.0
11476,2016,1500.0,5.0,3745000.0000000005
11477,2022,1800.0,5.0,6200000.0
11478,1997,3000.0,7.0,3750000.0
11479,2019,1000.0,4.0,3970000.0000000005
11480,2013,660.0,4.0,1550000.0
11481,2006,1600.0,6.0,1425000.0
11482,1989,800.0,4.0,300000.0
11483,2021,1500.0,5.0,3690000.0
11484,2006,1500.0,5.0,2000000.0
11485,1998,1600.0,5.0,900000.0
11486,2019,660.0,5.0,2875000.0
11488,2014,1800.0,5.0,3000000.0
11489,2014,1000.0,5.0,2450000.0
11490,2020,1000.0,5.0,5775000.0
11491,2012,1300.0,5.0,2125000.0
11492,2014,1300.0,5.0,2430000.0
11494,2015,1300.0,5.0,2560000.0
11495,2007,1300.0,5.0,1900000.0
11496,2021,1000.0,5.0,2395000.0
11498,2014,1300.0,5.0,2350000.0
11499,2013,1300.0,5.0,1964999.9999999998
11500,2014,660.0,5.0,1925000.0
11501,2018,1500.0,5.0,5050000.0
11502,2005,1300.0,5.0,1400000.0
11503,2013,1300.0,5.0,2200000.0
11504,2019,1000.0,5.0,2400000.0
11505,2009,660.0,4.0,1450000.0
11506,1992,2800.0,7.0,2500000.0
11508,1998,1500.0,5.0,1050000.0
11511,2009,3000.0,5.0,4300000.0
11512,2017,1000.0,5.0,3000000.0
11514,1999,1300.0,5.0,830000.0000000001
11515,2019,1500.0,5.0,5500000.0
11516,2017,1500.0,5.0,6300000.0
11517,2005,1500.0,5.0,1190000.0
11518,1989,2500.0,7.0,1375000.0
11519,2003,2100.0,7.0,2500000.0
11522,2020,1600.0,5.0,4179999.9999999995
11523,2006,1000.0,5.0,860000.0
11524,2003,2700.0,7.0,6600000.0
11525,2003,1800.0,5.0,2725000.0
11526,2008,1800.0,5.0,1675000.0
11527,2001,800.0,2.0,545000.0
11528,1991,1300.0,5.0,994999.9999999999
11529,2010,1300.0,5.0,1880000.0
11530,2017,1800.0,5.0,3850000.0
11531,1991,2700.0,7.0,2150000.0
11532,2011,1800.0,5.0,2275000.0
11534,2006,1800.0,5.0,4200000.0
11535,2019,1000.0,5.0,3200000.0
11536,1997,2400.0,5.0,1300000.0
11537,2017,1000.0,5.0,2680000.0
11539,1990,1000.0,5.0,330000.0
11540,2007,800.0,5.0,680000.0
11541,2008,2400.0,5.0,3479999.9999999995
11543,2018,1000.0,5.0,2450000.0
11544,2015,1500.0,5.0,3650000.0
11545,2006,800.0,4.0,575000.0
11547,2020,1500.0,5.0,5200000.0
11548,2006,1600.0,6.0,1685000.0000000002
11549,2006,1000.0,5.0,665000.0
11550,2012,1300.0,5.0,2030000.0
11551,2021,1800.0,5.0,6345000.0
11552,2009,800.0,4.0,700000.0
11554,1997,660.0,4.0,990000.0
11555,2022,1000.0,5.0,2500000.0
11556,2007,1300.0,4.0,900000.0
11557,2015,1800.0,7.0,5550000.0
11559,2011,1300.0,5.0,1989999.9999999998
11560,1992,3000.0,7.0,1789999.9999999998
11561,1997,1600.0,6.0,880000.0000000001
11562,1997,3000.0,7.0,5950000.0
11563,2007,1800.0,5.0,1650000.0
11564,2009,1000.0,4.0,850000.0
11567,2007,800.0,4.0,565000.0
11568,2007,1800.0,5.0,2400000.0
11569,2020,1800.0,5.0,4820000.0
11570,1984,1600.0,5.0,370000.0
11571,2007,1000.0,5.0,1620000.0
11572,2022,1200.0,5.0,3400000.0
11573,2011,660.0,4.0,1485000.0
11574,2017,660.0,4.0,2595000.0
11575,2010,800.0,5.0,1050000.0
11576,2006,1000.0,5.0,600000.0
11577,2019,1000.0,8.0,1975000.0
11578,2014,1800.0,5.0,3300000.0
11579,2012,1800.0,5.0,3900000.0
11580,1999,3300.0,5.0,2200000.0
11581,2019,1000.0,5.0,3525000.0
11583,2020,1300.0,5.0,3600000.0
11586,2008,660.0,5.0,1350000.0
11587,2015,1600.0,7.0,4400000.0
11588,2010,1800.0,5.0,1980000.0
11590,2018,1800.0,5.0,4500000.0
11591,2004,1300.0,5.0,770000.0
11593,2007,3000.0,7.0,8500000.0
11595,2018,1000.0,5.0,3700000.0
11596,2012,1800.0,5.0,2425000.0
11597,2018,1300.0,5.0,2700000.0
11598,2021,1500.0,7.0,4200000.0
